DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,SMA_14,RSI_14,BOLLINGER_UPPER,BOLLINGER_MIDDLE,BOLLINGER_LOWER,MACD,MACD_SIGNAL,MACD_HIST,ATR,STDDEV,PIVOT,R1,S1,R2,S2,R3,S3,ENGULFING,DOJI,HAMMER,MORNINGSTAR,OBV
2023-03-15,24770.92578125,25240.615234375,23964.91015625,24375.9609375,43655701450,22404.343610491072,60.526582806376005,25175.020077276196,22695.6150390625,20216.210000848805,84.47458510028082,-168.62822983423416,253.10281493451495,1051.461014147851,1376.4564645871094,24527.162109375,25089.4140625,23813.708984375,25802.8671875,23251.45703125,26365.119140625,22538.00390625,0,0,0,0,-1094931334626.0
2023-03-16,24373.45703125,25190.326171875,24225.111328125,25052.7890625,33866061747,22517.00948660714,63.77024446958061,25466.74353332631,22788.34814453125,20109.95275573619,251.9109439041422,-84.52039508655889,336.4313389907011,1045.3005734051474,1516.9071358132514,24822.7421875,25420.373046875,24455.158203125,25787.95703125,23857.52734375,26385.587890625,23489.943359375,1,0,0,0,-1061065272879.0
2023-03-17,25055.123046875,27787.8125,24955.169921875,27423.9296875,50730261335,22878.52734375,72.34419126004158,26356.526909647888,23000.77587890625,19645.024848164612,569.3733154011388,46.25834701098066,523.1149683901582,1172.9678594565653,1971.917441370003,26722.304036458332,28489.438151041664,25656.795572916664,29554.946614583332,23889.661458333332,31322.080729166664,22824.152994791664,0,0,0,0,-1010335011544.0
2023-03-18,27448.1171875,27725.953125,26636.26171875,26965.87890625,35723036817,23207.993722098217,68.94959521046242,26942.8440048374,23171.0091796875,19399.1743545376,775.0691473813931,192.02050708506317,583.04864029633,1167.019541370382,2225.6519969025835,27109.364583333332,27582.467447916664,26492.776041666664,28199.055989583332,26019.673177083332,28672.158854166664,25403.084635416664,0,0,0,0,-1046058048361.0
2023-03-19,26969.50390625,28440.560546875,26907.716796875,28038.67578125,37769448859,23608.219587053572,72.2355532564489,27725.41204352429,23396.7994140625,19068.18678460071,1012.9733915553117,356.21108397911286,656.7623075761987,1193.1498419867833,2533.287089440153,27795.651041666668,28683.585286458336,27150.741536458336,29328.494791666668,26262.807291666668,30216.429036458336,25617.897786458336,0,0,0,0,-1008288599502.0
2023-03-20,28041.6015625,28527.724609375,27242.880859375,27767.236328125,44774027664,23989.46805245536,70.21095080864596,28353.37851706356,23627.7935546875,18902.208592311443,1166.1684596296873,518.2025591092278,647.9659005204595,1199.69940684487,2721.8605938187707,27845.947265625,28449.013671875,27164.169921875,29130.791015625,26561.103515625,29733.857421875,25879.326171875,0,0,0,0,-1053062627166.0
2023-03-21,27768.392578125,28439.5625,27439.646484375,28175.81640625,36102192830,24414.899972098217,71.50555741429157,28978.985391731858,23854.2568359375,18729.528280143142,1305.4966991437468,675.6613871161316,629.8353120276153,1185.4291646148793,2873.2651724676693,28018.341796875,28597.037109375,27597.12109375,29018.2578125,27018.42578125,29596.953125,26597.205078125,0,0,0,0,-1016960434336.0
2023-03-22,28158.720703125,28803.3359375,26759.99609375,27307.4375,33382021890,24814.139787946428,65.03630904695622,29381.78994123896,24045.85537109375,18709.920800948537,1330.5071541146608,806.6305405158374,523.8766135988234,1246.7084988388165,2859.090518483984,27623.58984375,28487.18359375,26443.84375,29666.9296875,25580.25,30530.5234375,24400.50390625,0,0,0,0,-1050342456226.0
2023-03-23,27301.95703125,28729.84375,27183.36328125,28333.97265625,24220433689,25383.49344308036,68.64738813185932,29932.49734841341,24344.42001953125,18756.342690649093,1416.8286096005395,928.670154332778,488.1584552677616,1268.120782403901,2705.5506355874813,28082.393229166668,28981.423177083336,27434.942708333336,29628.873697916668,26535.912760416668,30527.903645833336,25888.462239583336,1,0,0,0,-1026122022537.0
2023-03-24,28324.111328125,28388.4375,27039.265625,27493.28515625,25980310960,25905.353515625,62.91640569942171,30271.744557553,24601.416796875,18931.089036197,1401.2497942735135,1023.186082320925,378.0637119525885,1273.9101461607654,2331.730542957515,27640.329427083332,28241.393229166664,26892.221354166664,28989.501302083332,26291.157552083332,29590.565104166664,25543.049479166664,0,0,0,0,-1052102333497.0
2023-03-25,27487.337890625,27791.826171875,27196.234375,27494.70703125,13383005987,26395.517578125,62.92204379401504,30566.876875848444,24854.37646484375,19141.876053839056,1373.1889370312747,1093.186653262995,280.00228376827977,1225.4588354974965,1841.5056759071376,27494.255859375,27792.27734375,27196.685546875,28089.84765625,26898.6640625,28387.869140625,26601.09375,0,1,0,0,-1038719327510.0
2023-03-26,27495.5234375,28178.14453125,27445.046875,27994.330078125,13878363192,26811.97335379464,64.93919365808867,30887.52670379357,25132.605078125,19377.683452456433,1375.4110276944048,1149.6315281492768,225.77949954512792,1190.2901798369608,1456.4619314437714,27872.507161458332,28299.967447916664,27566.869791666664,28605.604817708332,27139.409505208332,29033.065104166664,26833.772135416664,0,0,0,0,-1024840964318.0
2023-03-27,27994.068359375,28037.92578125,26606.689453125,27139.888671875,18188895178,27022.1416015625,59.025156716974635,31034.224396634276,25378.61103515625,19722.997673678223,1293.3172141519062,1178.3686653498028,114.94854880210346,1207.500619000392,1263.5488703774222,27261.501302083332,27916.313151041664,26485.076822916664,28692.737630208332,25830.264973958332,29347.549479166664,25053.840494791664,0,0,0,0,-1043029859496.0
2023-03-28,27132.888671875,27460.71875,26677.818359375,27268.130859375,17783600385,27202.288504464286,59.6195604090676,31106.9934585613,25656.11357421875,20205.2336898762,1224.4901875684443,1187.5929697935312,36.897217774913315,1177.172031259293,1094.710260452263,27135.555989583332,27593.293619791664,26810.393229166664,27918.456380208332,26352.655598958332,28376.194010416664,26027.492838541664,0,0,0,0,-1025246259111.0
2023-03-29,27267.03125,28619.54296875,27259.662109375,28348.44140625,20684945906,27486.037109375,64.31572640574895,31047.45661075383,26055.3845703125,21063.312529871167,1242.7901939837575,1198.6324146315765,44.157779352181024,1190.222661838986,800.7059799327307,28075.882161458332,28892.102213541664,27532.221354166664,29435.763020833332,26716.001302083332,30251.983072916664,26172.340494791664,0,0,0,0,-1004561313205.0
2023-03-30,28350.140625,29159.90234375,27720.16015625,28033.5625,22435349951,27698.94949776786,62.05057194626724,30713.93528055224,26447.70048828125,22181.465696010266,1217.8464094061965,1202.4752135865006,15.371195819695911,1208.045485100487,440.8000301497289,28304.541666666668,28888.923177083336,27449.180989583336,29744.283854166668,26864.799479166668,30328.665364583336,26009.438802083336,0,0,0,0,-1026996663156.0
2023-03-31,28032.26171875,28639.896484375,27583.71484375,28478.484375,19001327598,27774.274832589286,63.98093059017449,30252.693286444588,26840.00419921875,23427.315111992913,1219.9173099861,1205.9636328664203,13.953677119679469,1197.198067637952,476.06042353433503,28234.031901041668,28884.348958333336,27828.167317708336,29290.213541666668,27177.850260416668,29940.530598958336,26771.985677083336,1,0,0,0,-1007995335558.0
2023-04-01,28473.33203125,28802.45703125,28297.171875,28411.03515625,10876469901,27877.50027901786,63.453980493170114,29868.369467441586,27152.35849609375,24436.347524745917,1202.2570544149569,1205.2223171761275,-2.965262761171062,1147.7757168245269,445.26494624622535,28503.5546875,28709.9375,28204.65234375,29008.83984375,27998.26953125,29215.22265625,27699.3671875,0,1,0,0,-1018871805459.0
2023-04-02,28462.845703125,28518.958984375,27884.087890625,28199.30859375,12284641999,27888.974051339286,61.735144222394425,29737.734655587672,27352.447265625,24967.159875662328,1157.8298685183072,1195.7438274445635,-37.91395892625633,1111.1396723192036,451.2990929031929,28200.78515625,28517.482421875,27882.611328125,28835.65625,27565.9140625,29152.353515625,27247.740234375,0,0,1,0,-1031156447458.0
2023-04-03,28183.080078125,28475.623046875,27276.720703125,27790.220703125,19556501327,27890.615792410714,58.44116780586306,29572.65378693064,27504.65458984375,25436.655392756864,1077.1938100193,1172.0338239595108,-94.8400139402106,1117.4084345642605,450.8948732173337,27847.521484375,28418.322265625,27219.419921875,29046.423828125,26648.619140625,29617.224609375,26020.517578125,0,0,0,0,-1050712948785.0
2023-04-04,27795.2734375,28433.7421875,27681.3046875,28168.08984375,15284538859,27890.063895089286,60.53576808998014,29198.622273661833,27694.26103515625,26189.89979665067,1031.885105205041,1144.0040802086169,-112.11897500357554,1091.3390820953848,450.5500454583091,28094.37890625,28507.453125,27755.015625,28846.81640625,27341.94140625,29259.890625,27002.578125,0,0,0,0,-1035428409926.0
2023-04-05,28169.7265625,28739.23828125,27843.763671875,28177.984375,17052315986,27952.24581473214,60.591777777299704,28754.26694652216,27850.52080078125,26946.774655040343,985.4167651203096,1112.2866171909554,-126.86985207064572,1077.3487626153574,425.2097985656071,28253.662109375,28663.560546875,27768.0859375,29149.13671875,27358.1875,29559.03515625,26872.611328125,0,1,0,0,-1018376093940.0
2023-04-06,28175.2265625,28178.384765625,27738.759765625,28044.140625,13837809380,27931.543526785714,59.364414189024785,28766.975988247177,27881.53134765625,26996.08670706533,927.1031309784812,1075.2499199484605,-148.1467889699793,1031.797065285689,413.0008913512744,27987.095052083332,28235.430338541664,27795.805338541664,28426.720052083332,27547.470052083332,28675.055338541664,27356.180338541664,0,0,0,0,-1032213903320.0
2023-04-07,28038.966796875,28111.59375,27794.03125,27925.859375,10861680497,27962.44168526786,58.24163186266812,28708.956892748392,27929.53037109375,27150.10384943911,861.4149916254391,1032.482934283856,-171.067942658417,980.7803106224256,394.83925038884826,27943.828125,28093.625,27776.0625,28261.390625,27626.265625,28411.1875,27458.5,0,0,0,0,-1043075583817.0
2023-04-08,27920.513671875,28159.86328125,27883.38671875,27947.794921875,9373255556,27994.805106026783,58.39877403576352,28702.87274914301,27924.986328125,27147.09990710699,801.8830743146464,986.362962290014,-184.47988797536777,930.4729000422524,373.1475979642841,27997.014973958332,28110.643229166664,27834.166666666664,28273.491536458332,27720.538411458332,28387.119791666664,27557.690104166664,0,1,0,0,-1033702328261.0
2023-04-09,27952.3671875,28532.830078125,27828.48046875,28333.05078125,12175322951,28018.999441964286,61.163040636181755,28747.14865950093,27953.27705078125,27159.40544206157,776.8356512513201,944.4575000822754,-167.6218488309553,914.3212364231628,383.1786795819671,28231.453776041668,28634.427083333336,27930.077473958336,28935.803385416668,27527.104166666668,29338.776692708336,27225.727864583336,0,0,0,0,-1021527005310.0
2023-04-10,28336.02734375,29771.46484375,28189.271484375,29652.98046875,19282400094,28198.505998883928,68.80981075926785,29111.71147682496,28027.13525390625,26942.55903098754,853.652310233032,926.2964621124268,-72.64415187939471,962.0263880625798,500.10744566515746,29204.572265625,30219.873046875,28637.6796875,30786.765625,27622.37890625,31802.06640625,27055.486328125,0,0,0,0,-1002244605216.0
2023-04-11,29653.6796875,30509.083984375,29609.30078125,30235.05859375,20121259843,28410.42940848214,71.47694018836444,29574.22614798391,28173.51630859375,26772.806469203588,950.541653478158,931.145500385573,19.396153092584996,957.580446281324,663.0390815284113,30117.814453125,30626.328125,29726.544921875,31017.59765625,29218.03125,31526.111328125,28826.76171875,0,0,0,0,-982123345373.0
2023-04-12,30231.58203125,30462.48046875,29725.57421875,30139.052734375,18651929926,28538.330217633928,70.40752510614412,29906.001220014015,28263.7703125,26621.539404985982,1007.9611369995182,946.508627708362,61.45250929115616,941.8180036898008,797.7632563044089,30109.035807291668,30492.497395833336,29755.591145833336,30845.942057291668,29372.129557291668,31229.403645833336,29018.684895833336,0,0,0,0,-1000775275299.0
2023-04-13,29892.740234375,30539.845703125,29878.623046875,30399.06640625,17487721001,28707.294782366072,71.64488188231223,30254.501087236444,28409.059375,26563.61766276356,1062.2030066088482,969.6475034884592,92.55550312038896,921.7754788726722,914.8703795971672,30272.51171875,30666.400390625,30005.177734375,30933.734375,29611.2890625,31327.623046875,29343.955078125,1,0,0,0,-983287554298.0
2023-04-14,30409.5625,31005.607421875,30044.498046875,30485.69921875,22659995079,28850.66727120536,72.06401174532976,30561.475264741817,28558.608984375,26555.742704008186,1099.5061999596471,995.6192427826968,103.88695717695045,924.585042881767,1019.1178997245768,30511.934895833332,30979.371744791664,30018.262369791664,31473.044270833332,29550.825520833332,31940.481119791664,29057.152994791664,0,0,0,0,-960627559219.0
2023-04-15,30490.75,30601.740234375,30245.8828125,30318.49609375,11940685378,28986.914481026783,69.9159821193507,30799.24997439131,28674.81728515625,26550.384595921183,1102.864222385946,1017.0682387033468,85.79598368259929,883.9616413812836,1077.0918827618823,30388.706380208332,30531.529947916664,30175.672526041664,30744.563802083332,30032.848958333332,30887.387369791664,29819.815104166664,-1,0,0,0,-972568244597.0
2023-04-16,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417,29138.060686383928,69.87385198016389,30950.061814055432,28833.590625,26717.11943594457,1092.6763642027215,1032.1898638032217,60.48650039950007,849.2290297201205,1104.095521988099,30342.908203125,30527.984375,30130.279296875,30740.61328125,29945.203125,30925.689453125,29732.57421875,0,1,0,0,-985423061014.0
2023-04-17,30317.146484375,30319.197265625,29275.37109375,29445.044921875,17872186762,29256.26241629464,59.22372059940471,30946.607768302107,28942.436328125,26938.264887947895,1002.8157893602802,1026.3150489146333,-23.499259554353102,863.1288255883262,1040.2039813164845,29679.87109375,30084.37109375,29040.544921875,30723.697265625,28636.044921875,31128.197265625,27996.71875,0,0,0,0,-1003295247776.0
2023-04-18,29449.091796875,30470.302734375,29154.849609375,30397.552734375,19480529496,29415.509765625,65.43348179839869,31125.18546683692,29044.89189453125,26964.59832222558,996.9676341206432,1020.4455659558351,-23.477931835192067,895.4377041177314,1032.0481891156196,30007.568359375,30860.287109375,29544.833984375,31323.021484375,28692.115234375,32175.740234375,28229.380859375,0,0,0,0,-983814718280.0
2023-04-19,30394.1875,30411.0546875,28669.8984375,28822.6796875,24571565421,29461.559430803572,51.475324623383976,31115.778902570084,29084.34775390625,27052.91660524242,855.3933932662767,987.4351314179236,-132.04173815164688,955.8461716807506,989.3005794499406,29301.2109375,29932.5234375,28191.3671875,31042.3671875,27560.0546875,31673.6796875,26450.2109375,0,0,0,0,-1008386283701.0
2023-04-20,28823.68359375,29076.400390625,28037.2578125,28245.98828125,21340360360,29475.977120535714,47.48110887450454,31120.48445919117,29072.72294921875,27024.96143924633,688.7214582719316,927.6923967887252,-238.9709385167936,961.795914998197,969.81757793862,28453.215494791668,28869.173177083336,27830.030598958336,29492.358072916668,27414.072916666668,29908.315755208336,26790.888020833336,0,0,0,0,-1029726644061.0
2023-04-21,28249.23046875,28349.96875,27177.365234375,27276.91015625,20759504330,29429.623604910714,41.63471564751365,31192.68557090632,29016.01669921875,26839.347827531183,472.983978338787,836.7507130987376,-363.7667347599506,976.8536007572544,1054.6019998538086,27601.414713541668,28025.464192708336,26852.860677083336,28774.018229166668,26428.811197916668,29198.067708333336,25680.257161458336,0,0,0,0,-1050486148391.0
2023-04-22,27265.89453125,27872.142578125,27169.5703125,27817.5,13125734602,29420.316824776783,45.6546876986388,31208.332073246285,28996.92626953125,26785.520465816215,341.69273255539883,737.7391169900699,-396.04638443467104,957.2620768192364,1068.126160913547,27619.737630208332,28069.904947916664,27367.332682291664,28322.309895833332,26917.165364583332,28772.477213541664,26664.760416666664,0,0,0,0,-1037360413789.0
2023-04-23,27816.14453125,27820.244140625,27400.314453125,27591.384765625,12785446832,29367.340680803572,44.28086358522572,31221.666103324285,28986.98447265625,26752.302841988218,216.89760411336465,633.5708144147288,-416.6732103013642,918.8811918678624,1136.91510427979,27603.981119791668,27807.647786458336,27387.718098958336,28023.910807291668,27184.051432291668,28227.577473958336,26967.788411458336,0,0,0,0,-1050145860621.0
2023-04-24,27591.73046875,27979.982421875,27070.849609375,27525.33984375,17703288330,29215.366350446428,43.86565656947024,31253.288626562808,28954.84697265625,26656.405318749697,111.3833347386826,529.1333184795196,-417.749983740837,918.1848790558722,1227.194640423499,27525.390625,27979.931640625,27070.798828125,28434.5234375,26616.2578125,28889.064453125,26161.666015625,0,1,0,0,-1067849148951.0
2023-04-25,27514.873046875,28371.078125,27207.931640625,28307.59765625,17733373139,29077.690569196428,49.862299315034534,31251.687712509414,28961.32763671875,26670.96756092808,89.84846674155415,441.2763481319265,-351.42788139037236,935.682136578667,1213.1128977460278,27962.202473958332,28716.473307291664,27553.326822916664,29125.348958333332,26799.055989583332,29879.619791666664,26390.180338541664,1,0,0,0,-1050115775812.0
2023-04-26,28300.05859375,29995.837890625,27324.548828125,28422.701171875,31854242019,28955.09402901786,50.69689694199738,31246.109473718472,28980.2556640625,26714.40185440653,81.13455184504346,369.2479888745499,-288.11343702950643,1059.654059858762,1186.0830896913512,28581.029296875,29837.509765625,27166.220703125,31252.318359375,25909.740234375,32508.798828125,24494.931640625,0,0,0,0,-1018261533793.0
2023-04-27,28428.46484375,29871.546875,28402.88671875,29473.787109375,27153445027,28889.00265066964,57.63244046058718,31279.474958811596,29057.65205078125,26835.829142750903,157.23011152048275,326.84441340373644,-169.6143018832537,1088.8687810295648,1128.1443879359767,29249.406901041668,30095.927083333336,28627.266927083336,30718.067057291668,27780.746744791668,31564.587239583336,27158.606770833336,0,0,0,0,-991108088766.0
2023-04-28,29481.013671875,29572.791015625,28929.609375,29340.26171875,17544464887,28807.185686383928,56.54424976494609,31292.159792253304,29127.275390625,26962.390988996696,204.4057455010079,302.35667982319075,-97.95093432218285,1057.0339852863815,1048.073581025663,29280.887369791668,29632.165364583336,28988.983723958336,29924.069010416668,28637.705729166668,30275.347005208336,28345.802083333336,0,0,0,0,-1008652553653.0
2023-04-29,29336.56640625,29452.455078125,29088.04296875,29248.48828125,10662634333,28730.75655691964,55.76489231510481,31307.32095500808,29173.047265625,27038.77357624192,231.7163441125158,288.2286126810558,-56.51226856853998,1007.5609941498542,971.2776675452486,29262.995442708332,29437.947916666664,29073.535807291664,29627.407552083332,28898.583333333332,29802.360026041664,28709.123697916664,0,1,0,0,-1019315187986.0
2023-04-30,29245.515625,29952.029296875,29114.021484375,29268.806640625,14652199272,28656.003069196428,55.90978510750754,31277.37691424896,29153.83857421875,27030.30023418854,252.09373244361268,281.00163663356716,-28.90790418995448,995.450052603436,882.6759359565857,29444.952473958332,29775.883463541664,28937.875651041664,30282.960286458332,28606.944661458332,30613.891276041664,28099.867838541664,0,1,0,0,-1004662988714.0
2023-05-01,29227.103515625,29329.935546875,27680.79296875,28091.568359375,18655599976,28559.326171875,46.42201590951122,31157.43307721283,29046.6640625,26935.89504778717,171.27531360109788,259.0563720270733,-87.7810584259754,1042.1423758549763,864.9023434777862,28367.432291666668,29054.071614583336,27404.929036458336,30016.574869791668,26718.289713541668,30703.214192708336,25755.786458333336,0,0,0,0,-1023318588690.0
2023-05-02,28087.17578125,28881.298828125,27924.123046875,28680.537109375,16432924527,28436.682198660714,50.91028946852818,31028.542491451262,28973.73828125,26918.934071048738,152.98744626179175,237.84258687401697,-84.8551406122252,1036.0733333831924,701.9268618044389,28495.319661458332,29066.516276041664,28109.340494791664,29452.495442708332,27538.143880208332,30023.692057291664,27152.164713541664,0,0,0,0,-1006885664163.0
2023-05-03,28680.494140625,29259.533203125,28178.388671875,29006.30859375,19122972518,28449.79854910714,53.243430993417206,30852.618471445807,28904.100390625,26955.582309804195,162.90336722801294,222.85474294481617,-59.95137571680323,1039.292704659393,710.6782523970573,28814.743489583332,29451.098307291664,28369.953776041664,29895.888020833332,27733.598958333332,30532.242838541664,27288.809244791664,0,0,0,0,-987762691645.0
2023-05-04,29031.3046875,29353.185546875,28694.0390625,28847.7109375,15548678514,28492.778738839286,51.948949739573976,30630.580814608133,28822.2009765625,27013.82113851687,156.16413766048936,209.5166218879508,-53.352484227461446,1012.1394032105078,715.2334078387695,28964.978515625,29235.91796875,28576.771484375,29624.125,28305.83203125,29895.064453125,27917.625,0,0,0,0,-1003311370159.0
2023-05-05,28851.48046875,29668.908203125,28845.509765625,29534.384765625,17936566518,28654.026925223217,56.841491820864434,30491.137871205025,28782.99541015625,27074.852949107477,203.88186559721,208.38967062980265,-4.507805032592671,998.6579056597571,676.3566581314002,29349.600911458332,29853.692057291664,29030.293619791664,30172.999348958332,28526.202473958332,30677.090494791664,28206.895182291664,0,0,0,0,-985374803641.0
2023-05-06,29538.859375,29820.126953125,28468.966796875,28904.623046875,15913866714,28731.678571428572,51.64760677412177,30271.6836587156,28712.4587890625,27153.2339194094,188.70670774880273,204.45307805360267,-15.74637030479994,1023.8366378447746,637.1264076935488,29064.572265625,29660.177734375,28309.017578125,30415.732421875,27713.412109375,31011.337890625,26957.857421875,0,0,0,0,-1001288670355.0
2023-05-07,28901.623046875,29157.517578125,28441.3671875,28454.978515625,11301355486,28793.363839285714,48.25709117132861,30188.5054053636,28662.95546875,27137.405532136396,138.79775585619063,191.32201361412027,-52.52425775792963,1001.8590487576478,560.9967390321921,28684.62109375,28927.875,28211.724609375,29400.771484375,27968.470703125,29644.025390625,27495.57421875,0,0,0,0,-1012590025841.0
2023-05-08,28450.45703125,28663.271484375,27310.134765625,27694.2734375,19122903752,28805.430524553572,43.10191199959845,29884.30499823017,28527.79150390625,27171.27800958233,37.4305336869802,160.54371762869226,-123.11318394171208,1026.9503108999586,534.797636387636,27889.2265625,28468.318359375,27115.181640625,29242.36328125,26536.08984375,29821.455078125,25762.044921875,0,0,0,0,-1031712929593.0
2023-05-09,27695.068359375,27821.400390625,27375.6015625,27658.775390625,14128593256,28759.086077008928,42.871753668805056,29869.67775848621,28469.5962890625,27069.514819638793,-45.24654193632887,119.38566571568803,-164.63220765201692,985.4394907017472,600.0613235536679,27618.592447916668,27861.583333333336,27415.784505208336,28064.391276041668,27172.793619791668,28307.382161458336,26969.985677083336,0,1,0,0,-1045841522849.0
2023-05-10,27654.63671875,28322.6875,26883.669921875,27621.755859375,20656025026,28701.87569754464,42.61618016718315,29884.101801598248,28438.38466796875,26992.66753433925,-112.45952342824968,73.0166278869005,-185.47615131515016,1017.837925517694,664.1629061475817,27609.37109375,28335.072265625,26896.0546875,29048.388671875,26170.353515625,29774.08984375,25457.037109375,0,1,0,0,-1066497547875.0
